label,id,filepath,sentence
1,piece57,midi/BanjoKazooie_MumbosMountain_128_192,"t_89 v_68 d_eighth_0 n_43 v_68 d_16th_0 n_79 . . v_48 d_16th_0 n_47 v_48 d_16th_0 n_50 v_64 d_16th_0 n_79 . v_44 d_16th_0 n_47 v_52 d_16th_0 n_50 v_64 d_16th_0 n_80 . v_64 d_eighth_0 n_43 v_64 d_eighth_0 n_81 . . v_60 d_eighth_0 n_47 v_60 d_eighth_0 n_50 v_64 d_eighth_0 n_83 . . v_64 d_eighth_0 n_36 v_64 d_16th_0 n_84 . . v_64 d_eighth_0 n_31 v_64 d_eighth_0 n_88 . . v_64 d_eighth_0 n_36 v_64 d_eighth_0 n_84 . . . . v_68 d_eighth_0 n_44 . . v_64 d_16th_0 n_49 v_64 d_16th_0 n_65 v_64 d_16th_0 n_68 . v_64 d_16th_0 n_47 v_64 d_16th_0 n_65 v_64 d_16th_0 n_68 . v_64 d_eighth_0 n_49 . . v_64 d_eighth_0 n_65 v_64 d_eighth_0 n_68 . v_64 d_16th_0 n_53 . v_64 d_eighth_0 n_55 . . v_64 d_16th_0 n_55 v_64 d_16th_0 n_67 v_64 d_16th_0 n_71 . v_64 d_16th_0 n_57 v_64 d_16th_0 n_67 v_64 d_16th_0 n_71 . v_64 d_16th_0 n_59 . . v_64 d_16th_0 n_59 v_64 d_eighth_0 n_67 v_64 d_eighth_0 n_71 . v_64 d_16th_0 n_57 . v_68 d_16th_0 n_55 . . v_64 d_eighth_0 n_52 v_64 d_16th_0 n_64 v_64 d_16th_0 n_67 . v_64 d_16th_0 n_64 v_64 d_16th_0 n_67 . v_64 d_eighth_0 n_52 . . v_64 d_eighth_0 n_48 v_64 d_eighth_0 n_64 v_64 d_eighth_0 n_67 . . v_64 d_eighth_0 n_49 . . v_64 d_16th_0 n_46 v_64 d_16th_0 n_66 v_64 d_16th_0 n_70 . v_64 d_16th_0 n_48 v_64 d_16th_0 n_66 v_64 d_16th_0 n_70 . v_64 d_eighth_0 n_49 . . v_64 d_eighth_0 n_54 v_64 d_eighth_0 n_66 v_64 d_eighth_0 n_70 . . v_68 d_eighth_0 n_54 . . v_64 d_16th_0 n_63 v_64 d_16th_0 n_66 . v_64 d_16th_0 n_59 v_64 d_16th_0 n_63 v_64 d_16th_0 n_66 . v_64 d_16th_0 n_61 . . v_64 d_16th_0 n_58 v_64 d_eighth_0 n_63 v_64 d_eighth_0 n_66 . v_64 d_16th_0 n_59 . v_64 d_16th_0 n_57 . . v_64 d_eighth_0 n_53 v_64 d_16th_0 n_60 v_64 d_16th_0 n_69 . v_64 d_16th_0 n_60 v_64 d_16th_0 n_69 . v_64 d_eighth_0 n_53 . . v_64 d_eighth_0 n_48 v_64 d_eighth_0 n_60 v_64 d_eighth_0 n_69 . . 
"
1,piece75,midi/Goldeneye_Frigate_96_160,"t_139 v_68 d_quarter_0 n_40 v_68 d_eighth_0 n_64 . . v_64 d_eighth_0 n_66 . . v_64 d_quarter_0 n_40 v_64 d_eighth_0 n_66 . . v_64 d_quarter_0 n_66 . . v_64 d_quarter_0 n_40 . . v_52 d_eighth_0 n_64 . . v_64 d_quarter_0 n_40 v_52 d_eighth_0 n_64 . . v_52 d_eighth_0 n_64 . . v_68 d_quarter_0 n_40 v_56 d_eighth_0 n_64 . . v_52 d_eighth_0 n_67 . . v_64 d_quarter_0 n_40 v_52 d_eighth_0 n_67 . . v_64 d_quarter_0 n_67 . . v_64 d_quarter_0 n_40 . . v_64 d_eighth_0 n_66 . . v_64 d_eighth_0 n_40 v_64 d_eighth_0 n_65 . . v_60 d_eighth_0 n_38 v_64 d_eighth_0 n_64 . . v_68 d_quarter_0 n_40 v_68 d_eighth_0 n_71 . . v_64 d_eighth_0 n_64 . . v_64 d_eighth_0 n_40 v_64 d_eighth_0 n_71 . . v_60 d_eighth_0 n_38 v_64 d_eighth_0 n_72 . . v_64 d_quarter_0 n_40 v_64 d_eighth_0 n_71 . . v_64 d_eighth_0 n_64 . . v_64 d_quarter_0 n_40 v_64 d_eighth_0 n_71 . . v_64 d_eighth_0 n_72 . . v_68 d_eighth_0 n_40 v_68 d_eighth_0 n_71 . . v_60 d_eighth_0 n_38 v_64 d_eighth_0 n_64 . . v_64 d_eighth_0 n_40 v_64 d_eighth_0 n_71 . . v_60 d_eighth_0 n_38 v_64 d_eighth_0 n_72 . . v_64 d_quarter_0 n_40 v_64 d_eighth_0 n_71 . . . . v_64 d_eighth_0 n_40 v_64 d_eighth_0 n_71 . . v_60 d_eighth_0 n_38 v_64 d_eighth_0 n_72 . . 
"
1,piece32,midi/Super_Mario_World_TitleScreen_384_448,"t_139 v_108 d_quarter_2 n_45 v_108 d_quarter_2 n_51 v_108 d_quarter_2 n_63 . . . . . . . . v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_74 . . v_108 d_eighth_0 n_81 . . v_108 d_eighth_0 n_86 . . . . . . . . v_108 d_quarter_0 n_42 v_108 d_quarter_0 n_62 . . . . . . v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_71 . . v_108 d_16th_0 n_71 . v_108 d_16th_0 n_72 . v_108 d_eighth_0 n_38 v_108 d_eighth_1 n_71 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_54 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_62 . . 
"
1,piece79,midi/Super_Mario_World_ForestofIllusion_0_64,"v_124 d_quarter_0 n_44 v_124 d_16th_0 n_60 t_128 . v_124 d_16th_0 n_62 . v_124 d_eighth_0 n_60 . . v_124 d_quarter_0 n_51 v_124 d_16th_0 n_60 . v_124 d_16th_0 n_62 . v_124 d_eighth_0 n_60 . . v_124 d_16th_0 n_50 v_124 d_16th_0 n_60 . . v_124 d_quarter_1 n_56 v_124 d_quarter_0 n_72 . . . . v_124 d_16th_0 n_72 . . v_124 d_quarter_0 n_43 v_124 d_eighth_0 n_71 . . v_124 d_16th_0 n_62 . . v_124 d_quarter_0 n_55 v_124 d_16th_0 n_62 . . v_124 d_16th_0 n_62 . . v_124 d_eighth_0 n_58 v_124 d_quarter_1 n_62 . . v_124 d_quarter_1 n_59 . . . . . . v_124 d_quarter_0 n_44 v_124 d_16th_0 n_60 . v_124 d_16th_0 n_62 . v_124 d_eighth_0 n_60 . . v_124 d_quarter_0 n_51 v_124 d_16th_0 n_60 . v_124 d_16th_0 n_62 . v_124 d_eighth_0 n_60 . . v_124 d_16th_0 n_50 v_124 d_16th_0 n_60 . . v_124 d_quarter_1 n_56 v_124 d_quarter_0 n_72 . . . . v_124 d_16th_0 n_72 . . v_124 d_quarter_0 n_43 v_124 d_eighth_0 n_71 . . v_124 d_16th_0 n_62 . . v_124 d_quarter_0 n_55 v_124 d_16th_0 n_62 . . v_124 d_16th_0 n_62 . . v_124 d_eighth_0 n_58 v_124 d_quarter_1 n_62 . . v_124 d_quarter_1 n_59 . . . . . . 
"
-1,piece0,midi/Final_Fantasy_7_LurkingInTheDarkness_64_128,"t_119 v_108 d_half_3 n_40 v_108 d_half_3 n_64 . . . . . . . . . . . . . . . . v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_66 . . . . v_108 d_quarter_2 n_46 v_108 d_quarter_2 n_70 . . . . . . . . . . . . v_108 d_eighth_1 n_48 v_108 d_eighth_1 n_66 v_108 d_eighth_1 n_70 v_108 d_eighth_1 n_75 . . . . v_108 d_eighth_1 n_50 v_108 d_eighth_1 n_68 v_108 d_eighth_1 n_72 v_108 d_eighth_1 n_77 . . . . v_108 d_eighth_1 n_51 v_108 d_eighth_1 n_70 v_108 d_eighth_1 n_73 v_108 d_eighth_1 n_80 . . . . v_108 d_half_3 n_52 v_108 d_breve_3 n_70 v_108 d_whole_4 n_72 v_108 d_whole_4 n_79 . . . . . . . . . . . . . . . . v_108 d_16th_0 n_58 . v_108 d_16th_0 n_57 . v_108 d_half_1 n_58 . . 
"
1,piece16,midi/Final_Fantasy_7_ElectricdeChocobo_576_640,"t_158 v_108 d_eighth_0 n_48 . . v_108 d_eighth_0 n_48 . . v_108 d_eighth_0 n_46 . . v_108 d_quarter_0 n_48 . . . . v_108 d_eighth_0 n_50 . . v_108 d_eighth_0 n_53 . . v_108 d_eighth_0 n_54 . . v_108 d_eighth_1 n_55 . . . . v_108 d_eighth_0 n_55 . . v_108 d_eighth_0 n_53 . . v_108 d_eighth_0 n_50 . . v_108 d_eighth_0 n_50 . . v_108 d_eighth_0 n_53 . . v_108 d_eighth_0 n_55 . . v_108 d_eighth_0 n_53 . . v_108 d_eighth_0 n_53 . . v_108 d_eighth_0 n_51 . . v_108 d_quarter_0 n_53 . . . . v_108 d_eighth_0 n_43 . . v_108 d_eighth_0 n_46 . . v_108 d_eighth_0 n_47 . . v_108 d_eighth_1 n_48 . . . . v_108 d_eighth_0 n_48 . . v_108 d_eighth_0 n_46 . . v_108 d_eighth_0 n_43 . . v_108 d_eighth_0 n_43 . . v_108 d_eighth_0 n_46 . . v_108 d_eighth_0 n_47 . . 
"
1,piece32,midi/Super_Mario_World_TitleScreen_64_128,"t_139 v_108 d_eighth_0 n_38 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_38 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_38 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_69 . . v_108 d_16th_0 n_69 . v_108 d_16th_0 n_71 . v_108 d_eighth_0 n_43 v_108 d_eighth_1 n_69 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_67 . . v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_43 v_108 d_quarter_2 n_67 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_47 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_47 v_108 d_quarter_2 n_65 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_53 v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_53 v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_48 v_108 d_quarter_2 n_64 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_60 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_60 v_108 d_eighth_0 n_71 . . v_108 d_16th_0 n_69 . v_108 d_16th_0 n_71 . v_108 d_eighth_0 n_49 v_108 d_quarter_2 n_63 v_108 d_eighth_1 n_72 . . v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_61 . . v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_61 v_108 d_eighth_1 n_76 . . . . 
"
-1,piece38,midi/Final_Fantasy_7_JenovaAbsolute_608_656,"t_91 v_108 d_16th_0 n_43 v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_63 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_43 v_108 d_eighth_0 n_56 v_108 d_eighth_0 n_60 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_43 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 . v_108 d_16th_0 n_44 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_43 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 . v_108 d_16th_0 n_44 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 . v_108 d_16th_0 n_46 . v_108 d_16th_0 n_44 v_108 d_16th_0 n_60 v_108 d_16th_0 n_65 . v_108 d_16th_0 n_43 v_108 d_eighth_0 n_69 v_108 d_eighth_0 n_73 v_108 d_eighth_0 n_75 v_108 d_eighth_0 n_80 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_49 v_108 d_eighth_0 n_68 v_108 d_eighth_0 n_73 v_108 d_eighth_0 n_75 v_108 d_eighth_0 n_80 . v_108 d_16th_0 n_48 . v_108 d_16th_0 n_41 v_108 d_half_0 n_65 v_108 d_half_0 n_73 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_46 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_41 v_108 d_half_0 n_67 v_108 d_half_0 n_70 v_108 d_half_0 n_75 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_46 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_49 . v_108 d_16th_0 n_48 . v_108 d_16th_0 n_41 v_108 d_whole_0 n_68 v_108 d_whole_0 n_72 v_108 d_whole_0 n_77 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_46 . v_108 d_16th_0 n_44 . 
"
1,piece57,midi/BanjoKazooie_MumbosMountain_256_320,"t_89 v_68 d_eighth_0 n_36 v_68 d_16th_0 n_72 . . v_48 d_16th_0 n_48 v_48 d_16th_0 n_52 v_64 d_eighth_0 n_76 . v_44 d_16th_0 n_48 v_52 d_16th_0 n_52 . v_64 d_eighth_0 n_42 . . v_60 d_eighth_0 n_46 v_60 d_eighth_0 n_49 . . v_64 d_eighth_0 n_36 v_64 d_16th_0 n_72 . . v_48 d_16th_0 n_48 v_48 d_16th_0 n_52 v_64 d_eighth_0 n_76 . v_44 d_16th_0 n_48 v_52 d_16th_0 n_52 . v_64 d_eighth_0 n_42 . . v_60 d_eighth_0 n_46 v_60 d_eighth_0 n_49 . . v_68 d_eighth_0 n_43 v_68 d_16th_0 n_79 . . v_48 d_16th_0 n_47 v_48 d_16th_0 n_50 v_64 d_16th_0 n_79 . v_44 d_16th_0 n_47 v_52 d_16th_0 n_50 v_64 d_16th_0 n_80 . v_64 d_eighth_0 n_43 v_64 d_eighth_0 n_81 . . v_60 d_eighth_0 n_47 v_60 d_eighth_0 n_50 v_64 d_eighth_0 n_83 . . v_64 d_eighth_0 n_36 v_64 d_16th_0 n_84 . . v_64 d_eighth_0 n_31 v_64 d_eighth_0 n_88 . . v_64 d_eighth_0 n_36 v_64 d_eighth_0 n_84 . . . . v_56 d_quarter_0 n_53 v_56 d_16th_0 n_69 . v_52 d_16th_0 n_65 . v_52 d_16th_0 n_69 . v_52 d_16th_0 n_65 . v_52 d_quarter_0 n_48 v_52 d_16th_0 n_69 . v_52 d_16th_0 n_65 . v_52 d_16th_0 n_69 . v_52 d_16th_0 n_65 . v_52 d_quarter_0 n_45 v_52 d_16th_0 n_69 t_89 . v_52 d_16th_0 n_65 t_88 . v_52 d_16th_0 n_69 t_88 . v_52 d_16th_0 n_65 t_88 . v_52 d_quarter_0 n_41 v_52 d_16th_0 n_69 t_88 . v_52 d_16th_0 n_65 t_88 . v_52 d_16th_0 n_69 t_88 . v_52 d_16th_0 n_65 t_86 . v_68 d_eighth_1 n_43 v_56 d_16th_0 n_74 t_89 . v_52 d_16th_0 n_67 . v_52 d_16th_0 n_74 . v_64 d_16th_0 n_46 v_52 d_16th_0 n_67 . v_52 d_16th_0 n_50 v_52 d_16th_0 n_74 . v_52 d_16th_0 n_67 . v_52 d_eighth_0 n_50 v_52 d_16th_0 n_74 . v_52 d_16th_0 n_67 . v_64 d_quarter_1 n_50 v_52 d_16th_0 n_74 t_89 . v_52 d_16th_0 n_67 t_88 . v_52 d_16th_0 n_74 t_88 . v_52 d_16th_0 n_67 t_88 . v_52 d_16th_0 n_74 t_88 . v_52 d_16th_0 n_67 t_88 . v_64 d_16th_0 n_43 v_52 d_16th_0 n_74 t_88 . v_64 d_16th_0 n_41 v_52 d_16th_0 n_67 t_86 . 
"
-1,piece23,midi/Super_Mario_World_Castle_256_320,"t_98 v_124 d_quarter_2 n_43 v_124 d_quarter_2 n_56 v_124 d_16th_0 n_71 v_124 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_124 d_quarter_2 n_55 v_124 d_16th_0 n_71 v_124 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_72 d_16th_0 n_71 v_72 d_16th_0 n_79 . v_124 d_16th_0 n_72 v_124 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_124 d_16th_0 n_72 v_124 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_72 d_16th_0 n_72 v_72 d_16th_0 n_77 . v_108 d_eighth_1 n_41 v_108 d_eighth_1 n_53 v_108 d_eighth_1 n_68 v_108 d_eighth_1 n_77 . . . . v_108 d_eighth_1 n_43 v_108 d_eighth_1 n_55 v_108 d_eighth_1 n_71 v_108 d_eighth_1 n_79 . . . . v_108 d_eighth_1 n_29 v_108 d_eighth_1 n_41 . . . . v_108 d_eighth_1 n_31 v_108 d_eighth_1 n_43 . . . . v_108 d_eighth_1 n_41 v_108 d_eighth_1 n_53 v_108 d_eighth_1 n_68 v_108 d_eighth_1 n_77 . . . . v_108 d_eighth_1 n_43 v_108 d_eighth_1 n_55 v_108 d_eighth_1 n_71 v_108 d_eighth_1 n_79 . . . . v_108 d_eighth_1 n_29 v_108 d_eighth_1 n_41 . . . . v_108 d_eighth_1 n_31 v_108 d_eighth_1 n_43 . . . . v_108 d_eighth_1 n_29 v_108 d_eighth_1 n_41 v_108 d_eighth_1 n_68 v_108 d_eighth_1 n_77 . . . . 
"
-1,piece23,midi/Super_Mario_World_Castle_448_512,"t_98 v_108 d_eighth_1 n_42 v_108 d_eighth_1 n_54 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_72 . . v_108 d_eighth_1 n_42 v_108 d_eighth_0 n_75 . . v_108 d_eighth_0 n_72 . . v_108 d_eighth_1 n_42 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_66 . . v_108 d_eighth_1 n_41 v_108 d_eighth_0 n_60 . . v_108 d_eighth_0 n_65 . . v_108 d_eighth_1 n_41 v_108 d_eighth_1 n_53 v_108 d_eighth_0 n_68 . . v_108 d_eighth_0 n_72 . . v_108 d_eighth_1 n_41 v_108 d_eighth_0 n_77 . . v_108 d_eighth_0 n_72 . . v_108 d_eighth_1 n_41 v_108 d_eighth_0 n_68 . . v_108 d_eighth_0 n_65 . . v_108 d_eighth_1 n_43 v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_65 . . v_108 d_eighth_1 n_43 v_108 d_eighth_1 n_55 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_74 . . v_108 d_eighth_1 n_43 v_108 d_eighth_0 n_77 . . v_108 d_eighth_0 n_74 . . v_108 d_eighth_1 n_43 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_65 . . v_108 d_eighth_0 n_36 v_108 d_quarter_2 n_67 v_108 d_quarter_2 n_75 . . v_108 d_eighth_0 n_36 . . v_108 d_eighth_0 n_36 v_108 d_eighth_0 n_48 . . v_108 d_eighth_0 n_36 . . v_108 d_eighth_0 n_36 v_108 d_eighth_1 n_63 v_108 d_eighth_1 n_72 . . v_108 d_eighth_0 n_36 . . v_108 d_eighth_0 n_36 v_108 d_eighth_1 n_60 v_108 d_eighth_1 n_67 . . v_108 d_eighth_0 n_36 . . v_108 d_eighth_0 n_42 v_108 d_eighth_1 n_60 v_108 d_eighth_1 n_66 . . v_108 d_eighth_0 n_42 . . 
"
1,piece13,midi/Final_Fantasy_7_HoldingMyThoughtsinMyHeart_320_384,"t_68 v_100 d_16th_0 n_52 v_124 d_16th_0 n_76 . v_100 d_16th_0 n_59 v_84 d_16th_0 n_71 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_76 . . v_100 d_16th_0 n_68 v_84 d_16th_0 n_80 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_76 . v_100 d_16th_0 n_59 v_84 d_16th_0 n_83 . . v_100 d_16th_0 n_68 v_124 d_16th_0 n_78 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_76 . v_100 d_16th_0 n_59 v_84 d_16th_0 n_83 . . v_100 d_16th_0 n_68 v_124 d_16th_0 n_80 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_88 . v_100 d_16th_0 n_59 v_84 d_16th_0 n_83 . . v_100 d_16th_0 n_49 v_124 d_16th_0 n_87 . v_100 d_16th_0 n_61 v_84 d_16th_0 n_76 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_73 . . v_100 d_16th_0 n_68 v_84 d_16th_0 n_76 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_80 . v_100 d_16th_0 n_61 v_84 d_16th_0 n_83 . . v_100 d_16th_0 n_68 v_124 d_16th_0 n_85 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_80 . v_100 d_16th_0 n_61 v_84 d_16th_0 n_76 . . v_100 d_16th_0 n_68 v_84 d_16th_0 n_73 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_76 . v_100 d_16th_0 n_59 v_84 d_16th_0 n_80 . . v_100 d_16th_0 n_52 v_84 d_16th_0 n_76 . v_100 d_16th_0 n_59 v_84 d_16th_0 n_68 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_71 . . v_100 d_16th_0 n_68 v_124 d_16th_0 n_76 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_71 . v_100 d_16th_0 n_59 v_84 d_16th_0 n_76 . . v_100 d_16th_0 n_68 v_124 d_16th_0 n_78 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_71 . v_100 d_16th_0 n_59 v_84 d_16th_0 n_76 . . v_100 d_16th_0 n_68 v_124 d_16th_0 n_80 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_83 . v_100 d_16th_0 n_59 v_84 d_16th_0 n_76 . . v_100 d_16th_0 n_48 v_124 d_16th_0 n_83 . v_100 d_16th_0 n_60 v_84 d_16th_0 n_79 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_76 . . v_100 d_16th_0 n_67 v_124 d_16th_0 n_81 . v_100 d_16th_0 n_64 v_84 d_16th_0 n_72 . v_100 d_16th_0 n_60 v_84 d_16th_0 n_67 . . v_100 d_16th_0 n_50 v_124 d_16th_0 n_76 . v_100 d_16th_0 n_57 v_84 d_16th_0 n_74 . v_100 d_16th_0 n_62 v_84 d_16th_0 n_69 . . v_100 d_16th_0 n_66 v_124 d_16th_0 n_78 . v_100 d_16th_0 n_62 v_84 d_16th_0 n_69 . v_100 d_16th_0 n_57 v_84 d_16th_0 n_74 . . 
"
-1,piece9,midi/Legend_Of_Zelda_The_Majoras_Mask_StoneTempleTower_432_480,"t_98 v_68 d_half_0 n_53 . . v_64 d_eighth_0 n_76 . . v_64 d_eighth_0 n_81 . . v_64 d_eighth_0 n_84 . . v_64 d_half_0 n_52 v_64 d_16th_0 n_83 . v_56 d_eighth_0 n_83 v_64 d_16th_0 n_84 . . . . . . . v_68 d_quarter_0 n_76 . . . . v_64 d_eighth_0 n_81 . . v_64 d_eighth_0 n_84 . . v_64 d_16th_0 n_83 . v_56 d_quarter_0 n_83 v_64 d_16th_0 n_84 . . . . . v_64 d_eighth_0 n_79 . . . . v_64 d_eighth_0 n_76 . . v_64 d_eighth_0 n_81 . . v_64 d_eighth_0 n_84 . . v_64 d_16th_0 n_83 . v_56 d_eighth_0 n_83 v_64 d_16th_0 n_84 . . . 
"
